D_CLIENTE,ESTADO,D_EMPRESA_TRANSPORTISTA,TIPOTRANSPORTE,PESO_NETO,CAP_MAXIMA,CIUDAD,PLANTAORIGEN_Pesqueria,TIPO_SERVICIO_LO,TIPO_PERMISO_Despacho,TIPO_PERMISO_Cliente ENVIA,TIPO_PERMISO_Traslado Externo,TIPO_PERMISO_Traslado Externo sin Pesada
112,22,TRANSPORTE1,7,36690,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE1,7,30110,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE1,7,36910,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE1,7,35310,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE1,7,29490,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE1,7,27580,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE1,7,18950,54.0,53,0,0,0,0,1,0
106,8,TRANSPORTE63,9,30670,54.0,35,0,0,0,1,0,0
99,22,TRANSPORTE63,9,24080,54.0,45,0,0,0,1,0,0
209,18,TRANSPORTE63,9,25600,54.0,60,0,0,0,0,1,0
227,14,TRANSPORTE45,5,39090,54.0,42,0,1,0,0,1,0
228,5,TRANSPORTE45,5,15360,54.0,56,0,0,0,1,0,0
84,14,TRANSPORTE42,5,39690,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE59,5,36160,54.0,42,0,1,0,0,1,0
99,22,TRANSPORTE52,7,19330,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE52,7,31700,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE52,7,31700,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE52,7,31760,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE52,7,31760,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE52,7,31760,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE52,7,35190,54.0,45,0,0,0,1,0,0
50,1,TRANSPORTE52,7,19420,54.0,68,0,0,0,1,0,0
213,5,TRANSPORTE52,7,36970,54.0,56,0,0,0,1,0,0
206,3,TRANSPORTE30,5,23670,54.0,8,0,0,0,0,1,0
273,14,TRANSPORTE68,5,39730,54.0,42,0,1,0,0,1,0
36,14,TRANSPORTE68,5,40290,54.0,13,0,1,0,0,1,0
72,14,TRANSPORTE68,5,39730,54.0,49,0,1,0,0,1,0
222,14,TRANSPORTE68,5,30200,54.0,3,0,1,0,0,1,0
137,14,TRANSPORTE68,5,38000,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE68,5,33280,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE68,5,38750,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE68,5,28190,54.0,42,0,1,0,0,1,0
69,14,TRANSPORTE68,5,37080,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE68,5,37080,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE68,5,39620,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE68,5,21140,54.0,61,0,1,0,0,1,0
84,14,TRANSPORTE68,5,37480,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE68,5,39950,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE68,5,38440,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE68,5,38040,54.0,61,0,1,0,0,1,0
93,14,TRANSPORTE68,5,20430,54.0,13,0,1,0,0,1,0
69,14,TRANSPORTE68,5,39270,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE68,5,34340,54.0,61,0,1,0,0,1,0
266,14,TRANSPORTE68,5,21380,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE68,5,19790,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE68,5,21480,54.0,13,0,1,0,1,0,0
43,14,TRANSPORTE53,6,21320,54.0,61,0,1,0,1,0,0
129,14,TRANSPORTE53,6,19500,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE53,6,34860,54.0,42,0,1,0,0,1,0
28,14,TRANSPORTE53,6,34190,54.0,61,0,1,0,0,1,0
99,1,TRANSPORTE8,5,34500,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE8,10,27020,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE8,10,27020,54.0,39,0,0,0,1,0,0
205,2,TRANSPORTE38,5,24190,54.0,9,0,0,0,0,1,0
216,3,TRANSPORTE38,5,32060,54.0,12,0,0,1,0,0,0
26,3,TRANSPORTE38,5,32060,54.0,12,0,0,1,0,0,0
27,20,TRANSPORTE38,5,32060,54.0,12,0,0,1,0,0,0
72,14,TRANSPORTE57,6,0,54.0,49,0,1,0,0,0,1
137,14,TRANSPORTE57,6,39780,54.0,61,0,1,0,0,1,0
72,14,TRANSPORTE57,6,0,54.0,49,0,1,0,0,0,1
227,14,TRANSPORTE57,6,0,54.0,42,0,1,0,0,0,1
6,14,TRANSPORTE49,5,32160,54.0,61,0,1,0,1,0,0
85,14,TRANSPORTE49,5,35780,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE49,5,35780,54.0,23,0,1,0,1,0,0
61,14,TRANSPORTE49,5,37260,54.0,3,0,1,0,1,0,0
61,14,TRANSPORTE49,5,37260,54.0,3,0,1,0,1,0,0
36,14,TRANSPORTE49,5,38560,54.0,13,0,1,0,0,1,0
227,14,TRANSPORTE49,5,36630,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE49,5,21080,54.0,61,0,1,0,0,1,0
196,14,TRANSPORTE49,5,21580,54.0,3,0,1,0,1,0,0
63,14,TRANSPORTE49,5,29320,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE49,5,36360,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE49,5,35260,54.0,61,0,1,0,0,1,0
72,14,TRANSPORTE49,5,36480,54.0,49,0,1,0,0,1,0
137,14,TRANSPORTE49,5,21600,54.0,61,0,1,0,0,1,0
210,14,TRANSPORTE49,5,38500,54.0,23,0,1,0,0,1,0
69,14,TRANSPORTE49,5,36260,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE49,5,36260,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE49,5,34050,54.0,61,0,1,0,0,1,0
69,14,TRANSPORTE49,5,38050,54.0,3,0,1,0,1,0,0
196,14,TRANSPORTE19,5,21750,54.0,3,0,1,0,1,0,0
110,14,TRANSPORTE19,5,17360,54.0,55,0,1,0,1,0,0
84,14,TRANSPORTE19,5,19750,54.0,23,0,1,0,1,0,0
36,14,TRANSPORTE19,5,19390,54.0,13,0,1,0,0,1,0
103,14,TRANSPORTE19,5,30760,54.0,3,0,1,0,1,0,0
103,14,TRANSPORTE19,5,30760,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE19,5,33290,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE19,5,19050,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE38,7,38640,54.0,61,0,1,0,0,1,0
5,14,TRANSPORTE38,7,33380,54.0,61,0,1,0,1,0,0
69,14,TRANSPORTE38,5,38850,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE38,7,21400,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE38,7,38220,54.0,42,0,1,0,0,1,0
266,14,TRANSPORTE38,5,21460,54.0,3,0,1,0,1,0,0
36,14,TRANSPORTE59,5,28700,54.0,13,0,1,0,0,1,0
109,14,TRANSPORTE59,5,21350,54.0,13,0,1,0,1,0,0
28,14,TRANSPORTE59,5,31770,54.0,61,0,1,0,0,1,0
32,14,TRANSPORTE59,5,39000,54.0,13,0,1,0,1,0,0
28,14,TRANSPORTE59,5,35910,54.0,61,0,1,0,0,1,0
43,14,TRANSPORTE59,5,20450,54.0,61,0,1,0,1,0,0
227,14,TRANSPORTE59,5,37870,54.0,42,0,1,0,0,1,0
266,14,TRANSPORTE59,5,20830,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE59,5,39640,54.0,42,0,1,0,0,1,0
36,14,TRANSPORTE59,5,29020,54.0,13,0,1,0,0,1,0
268,14,TRANSPORTE59,5,37790,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE59,5,20950,54.0,23,0,1,0,1,0,0
5,14,TRANSPORTE59,5,31930,54.0,61,0,1,0,1,0,0
84,14,TRANSPORTE59,5,38500,54.0,23,0,1,0,1,0,0
36,14,TRANSPORTE59,5,31450,54.0,13,0,1,0,0,1,0
109,14,TRANSPORTE59,5,39890,54.0,13,0,1,0,1,0,0
227,14,TRANSPORTE59,7,39740,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE68,5,38150,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE68,5,39700,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE19,5,35560,54.0,42,0,1,0,0,1,0
266,14,TRANSPORTE19,5,21260,54.0,3,0,1,0,1,0,0
229,14,TRANSPORTE19,5,21350,54.0,23,0,1,0,1,0,0
69,14,TRANSPORTE19,5,21620,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE19,5,19040,54.0,23,0,1,0,1,0,0
246,14,TRANSPORTE19,5,26560,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE19,5,34740,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE19,5,34310,54.0,61,0,1,0,0,1,0
36,14,TRANSPORTE19,5,29200,54.0,13,0,1,0,0,1,0
84,14,TRANSPORTE19,5,36180,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE19,5,17330,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE19,5,19540,54.0,23,0,1,0,1,0,0
36,14,TRANSPORTE19,5,26750,54.0,13,0,1,0,0,1,0
66,0,TRANSPORTE46,5,23870,54.0,0,0,0,0,1,0,0
67,0,TRANSPORTE46,5,23870,54.0,0,0,0,0,1,0,0
48,0,TRANSPORTE46,5,23870,54.0,0,0,0,0,1,0,0
71,4,TRANSPORTE46,5,28400,54.0,69,0,0,0,1,0,0
221,11,TRANSPORTE46,5,28400,54.0,69,0,0,0,1,0,0
196,17,TRANSPORTE46,5,32160,54.0,51,0,0,0,1,0,0
61,8,TRANSPORTE7,6,21700,54.0,58,0,0,0,1,0,0
82,18,TRANSPORTE7,6,20760,54.0,60,0,0,0,1,0,0
99,22,TRANSPORTE48,7,23730,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE48,7,23730,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE48,7,23730,54.0,45,0,0,0,1,0,0
139,5,TRANSPORTE48,7,28370,54.0,52,0,0,0,1,0,0
99,22,TRANSPORTE48,7,34470,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE48,7,34160,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE48,7,34160,54.0,45,0,0,0,1,0,0
99,22,TRANSPORTE48,7,34160,54.0,45,0,0,0,1,0,0
227,14,TRANSPORTE62,5,37360,54.0,42,0,1,0,0,1,0
200,14,TRANSPORTE62,5,22320,54.0,13,0,1,0,0,1,0
84,14,TRANSPORTE62,5,36620,54.0,23,0,1,0,1,0,0
69,14,TRANSPORTE62,5,39210,54.0,3,0,1,0,1,0,0
30,14,TRANSPORTE62,5,22090,54.0,3,0,1,0,1,0,0
266,14,TRANSPORTE62,5,21520,54.0,3,0,1,0,1,0,0
123,14,TRANSPORTE62,5,36910,54.0,13,0,1,0,1,0,0
123,14,TRANSPORTE62,5,36910,54.0,13,0,1,0,1,0,0
72,14,TRANSPORTE62,5,36430,54.0,49,0,1,0,0,1,0
36,14,TRANSPORTE62,5,34000,54.0,13,0,1,0,0,1,0
227,14,TRANSPORTE62,5,36050,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE62,5,21350,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE62,5,21300,54.0,61,0,1,0,0,1,0
36,14,TRANSPORTE62,5,33070,54.0,13,0,1,0,0,1,0
69,14,TRANSPORTE62,5,32810,54.0,3,0,1,0,1,0,0
30,14,TRANSPORTE62,5,17540,54.0,13,0,1,0,1,0,0
268,14,TRANSPORTE62,5,38500,54.0,3,0,1,0,1,0,0
72,14,TRANSPORTE62,5,22960,54.0,49,0,1,0,0,1,0
61,14,TRANSPORTE62,5,21490,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE62,5,38190,54.0,13,0,1,0,1,0,0
201,14,TRANSPORTE62,5,34800,54.0,18,0,1,0,0,1,0
200,14,TRANSPORTE68,7,34250,54.0,13,0,1,0,0,1,0
28,14,TRANSPORTE68,7,35080,54.0,61,0,1,0,0,1,0
84,14,TRANSPORTE68,7,39020,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE68,7,37470,54.0,61,0,1,0,0,1,0
266,14,TRANSPORTE68,7,21080,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE68,7,36250,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE68,7,35350,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE68,7,38750,54.0,61,0,1,0,0,1,0
137,14,TRANSPORTE68,7,21390,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE68,7,38150,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE68,7,33720,54.0,61,0,1,0,0,1,0
201,14,TRANSPORTE68,7,32390,54.0,18,0,1,0,0,1,0
227,14,TRANSPORTE68,7,34280,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE68,7,21130,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE68,7,20370,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE68,5,38760,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE68,5,37650,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE66,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE68,5,34990,54.0,42,0,1,0,0,1,0
27,14,TRANSPORTE68,5,37140,54.0,42,0,1,0,0,1,0
62,14,TRANSPORTE68,5,14380,54.0,3,0,1,0,1,0,0
62,14,TRANSPORTE68,5,14380,54.0,3,0,1,0,1,0,0
62,14,TRANSPORTE68,5,14380,54.0,3,0,1,0,1,0,0
62,14,TRANSPORTE68,5,14380,54.0,3,0,1,0,1,0,0
62,14,TRANSPORTE68,5,14380,54.0,3,0,1,0,1,0,0
62,14,TRANSPORTE68,5,14380,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE68,5,21120,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE68,5,20490,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE68,5,21330,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE68,5,38560,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE68,5,14650,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE68,5,38760,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE68,5,38900,54.0,61,0,1,0,0,1,0
137,14,TRANSPORTE68,5,36850,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE68,5,37710,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE68,5,21170,54.0,61,0,1,0,0,1,0
84,14,TRANSPORTE68,5,38960,54.0,23,0,1,0,1,0,0
36,14,TRANSPORTE68,5,39170,54.0,13,0,1,0,0,1,0
84,14,TRANSPORTE68,5,20990,54.0,13,0,1,0,1,0,0
137,14,TRANSPORTE68,5,38200,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE56,6,0,54.0,42,0,1,0,0,0,1
72,14,TRANSPORTE56,6,0,54.0,49,0,1,0,0,0,1
137,14,TRANSPORTE56,6,0,54.0,61,0,1,0,0,0,1
72,14,TRANSPORTE56,6,0,54.0,49,0,1,0,0,0,1
137,14,TRANSPORTE56,6,0,54.0,61,0,1,0,0,0,1
227,14,TRANSPORTE56,6,0,54.0,42,0,1,0,0,0,1
137,14,TRANSPORTE56,6,0,54.0,61,0,1,0,0,0,1
227,14,TRANSPORTE56,6,0,54.0,42,0,1,0,0,0,1
28,14,TRANSPORTE56,6,0,54.0,61,0,1,0,0,0,1
28,14,TRANSPORTE56,11,0,54.0,61,0,1,0,0,0,1
137,14,TRANSPORTE56,11,0,54.0,61,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
137,14,TRANSPORTE56,11,0,54.0,61,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
137,14,TRANSPORTE56,11,0,54.0,61,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE56,11,0,54.0,42,0,1,0,0,0,1
137,14,TRANSPORTE56,11,21610,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE56,11,36380,54.0,42,0,1,0,0,1,0
72,14,TRANSPORTE56,11,21290,54.0,49,0,1,0,0,1,0
28,14,TRANSPORTE57,8,0,54.0,61,0,1,0,0,0,1
84,14,TRANSPORTE68,5,39120,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE68,5,39730,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE68,5,21590,54.0,23,0,1,0,1,0,0
28,14,TRANSPORTE68,5,33930,54.0,61,0,1,0,0,1,0
62,14,TRANSPORTE45,5,18200,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE63,6,18720,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE63,6,32880,54.0,42,0,1,0,0,1,0
72,14,TRANSPORTE63,6,35630,54.0,49,0,1,0,0,1,0
84,14,TRANSPORTE63,6,19670,54.0,23,0,1,0,1,0,0
69,14,TRANSPORTE63,6,38170,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE63,6,31450,54.0,61,0,1,0,0,1,0
266,14,TRANSPORTE63,6,20870,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE63,6,33430,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE63,6,33430,54.0,3,0,1,0,1,0,0
96,14,TRANSPORTE63,6,21170,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE63,6,20500,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE63,6,37550,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE63,6,21600,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE63,6,21310,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE63,6,19380,54.0,23,0,1,0,1,0,0
96,14,TRANSPORTE63,6,21220,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE63,6,21360,54.0,23,0,1,0,1,0,0
69,14,TRANSPORTE63,6,21350,54.0,3,0,1,0,1,0,0
96,14,TRANSPORTE63,6,21220,54.0,3,0,1,0,1,0,0
266,14,TRANSPORTE63,6,21270,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE63,6,20840,54.0,42,0,1,0,0,1,0
144,14,TRANSPORTE63,6,21560,54.0,3,0,1,0,0,1,0
107,14,TRANSPORTE63,6,9820,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE63,6,35810,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE63,6,19520,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE63,6,21570,54.0,61,0,1,0,0,1,0
78,14,TRANSPORTE63,6,21170,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE63,6,22590,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE63,6,37560,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE63,6,22060,54.0,42,0,1,0,0,1,0
69,14,TRANSPORTE63,6,36020,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE63,6,21510,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE63,6,21320,54.0,23,0,1,0,1,0,0
95,3,TRANSPORTE30,5,26140,54.0,8,0,0,0,1,0,0
95,3,TRANSPORTE30,5,26140,54.0,8,0,0,0,1,0,0
95,3,TRANSPORTE30,5,26140,54.0,8,0,0,0,1,0,0
227,14,TRANSPORTE38,5,35550,54.0,42,0,1,0,0,1,0
36,14,TRANSPORTE38,5,32850,54.0,13,0,1,0,0,1,0
84,14,TRANSPORTE38,5,21460,54.0,23,0,1,0,1,0,0
96,14,TRANSPORTE38,5,21130,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE38,5,36520,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE38,5,38860,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE38,5,36250,54.0,42,0,1,0,0,1,0
176,14,TRANSPORTE38,5,36360,54.0,3,0,1,0,1,0,0
217,10,TRANSPORTE46,5,23730,54.0,25,0,0,0,0,1,0
221,11,TRANSPORTE46,9,26120,54.0,69,0,0,0,0,1,0
206,3,TRANSPORTE46,5,30090,54.0,8,0,0,0,0,1,0
137,14,TRANSPORTE52,11,0,54.0,61,0,1,0,0,0,1
227,14,TRANSPORTE52,11,0,54.0,42,0,1,0,0,0,1
72,14,TRANSPORTE52,11,0,54.0,49,0,1,0,0,0,1
72,14,TRANSPORTE52,11,0,54.0,49,0,1,0,0,0,1
28,14,TRANSPORTE52,11,0,54.0,61,0,1,0,0,0,1
137,14,TRANSPORTE52,11,0,54.0,61,0,1,0,0,0,1
137,14,TRANSPORTE52,11,0,54.0,61,0,1,0,0,0,1
227,14,TRANSPORTE52,11,0,54.0,42,0,1,0,0,0,1
72,14,TRANSPORTE52,11,0,54.0,49,0,1,0,0,0,1
227,14,TRANSPORTE52,11,0,54.0,42,0,1,0,0,0,1
37,14,TRANSPORTE59,5,37180,54.0,42,0,1,0,0,1,0
72,14,TRANSPORTE59,5,36320,54.0,49,0,1,0,0,1,0
72,14,TRANSPORTE59,5,20670,54.0,49,0,1,0,0,1,0
28,14,TRANSPORTE59,5,36670,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE59,5,30070,54.0,61,0,1,0,0,1,0
84,14,TRANSPORTE59,5,20960,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE59,5,39160,54.0,42,0,1,0,0,1,0
120,14,TRANSPORTE48,5,34120,54.0,49,0,1,0,1,0,0
227,14,TRANSPORTE48,5,29680,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE20,5,38240,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE20,5,37190,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE20,5,21330,54.0,61,0,1,0,0,1,0
44,14,TRANSPORTE20,5,30750,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE20,5,21160,54.0,23,0,1,0,1,0,0
129,14,TRANSPORTE20,5,31810,54.0,3,0,1,0,1,0,0
229,14,TRANSPORTE20,5,35060,54.0,23,0,1,0,1,0,0
120,14,TRANSPORTE20,5,20710,54.0,49,0,1,0,1,0,0
227,14,TRANSPORTE70,5,20680,54.0,42,0,1,0,0,1,0
28,14,TRANSPORTE70,5,20140,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE70,5,34990,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE70,5,33790,54.0,42,0,1,0,0,1,0
196,14,TRANSPORTE70,5,21460,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE70,5,21510,54.0,61,0,1,0,0,1,0
120,14,TRANSPORTE70,5,37500,54.0,49,0,1,0,1,0,0
120,14,TRANSPORTE70,5,37500,54.0,49,0,1,0,1,0,0
54,14,TRANSPORTE70,5,29500,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE70,5,34510,54.0,61,0,1,0,0,1,0
137,14,TRANSPORTE70,5,21580,54.0,61,0,1,0,0,1,0
69,14,TRANSPORTE70,5,34960,54.0,3,0,1,0,1,0,0
36,14,TRANSPORTE70,5,33150,54.0,13,0,1,0,0,1,0
200,14,TRANSPORTE70,5,35780,54.0,13,0,1,0,0,1,0
266,14,TRANSPORTE70,5,21340,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE43,5,20660,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE43,5,21500,54.0,13,0,1,0,1,0,0
227,14,TRANSPORTE43,5,37140,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE38,5,37910,54.0,61,0,1,0,0,1,0
249,14,TRANSPORTE38,5,16330,54.0,55,0,1,0,1,0,0
61,14,TRANSPORTE38,5,16760,54.0,3,0,1,0,1,0,0
36,14,TRANSPORTE38,5,33850,54.0,13,0,1,0,0,1,0
36,14,TRANSPORTE38,5,39720,54.0,13,0,1,0,0,1,0
227,14,TRANSPORTE38,5,20610,54.0,42,0,1,0,0,1,0
69,14,TRANSPORTE38,5,33060,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE38,5,33060,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE38,5,34530,54.0,42,0,1,0,0,1,0
205,2,TRANSPORTE40,3,22760,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE40,3,21570,46.5,9,0,0,0,0,1,0
122,22,TRANSPORTE50,5,19780,54.0,36,0,0,0,1,0,0
15,5,TRANSPORTE50,5,19230,54.0,20,0,0,0,1,0,0
134,18,TRANSPORTE50,5,34960,54.0,11,0,0,0,1,0,0
81,18,TRANSPORTE50,5,35420,54.0,60,0,0,0,1,0,0
81,18,TRANSPORTE50,5,35420,54.0,60,0,0,0,1,0,0
251,7,TRANSPORTE32,5,32260,54.0,69,0,0,0,1,0,0
229,23,TRANSPORTE32,5,21960,54.0,6,0,0,0,1,0,0
137,14,TRANSPORTE71,5,33550,54.0,61,0,1,0,0,1,0
49,14,TRANSPORTE22,7,13790,54.0,26,0,1,0,1,0,0
74,14,TRANSPORTE37,13,1200,27.0,3,0,1,0,1,0,0
17,14,TRANSPORTE37,13,7950,27.0,61,0,1,0,1,0,0
17,14,TRANSPORTE37,13,7950,27.0,61,0,1,0,1,0,0
12,14,TRANSPORTE37,13,830,27.0,23,0,1,0,1,0,0
10,14,TRANSPORTE37,13,10540,27.0,3,0,1,0,1,0,0
58,14,TRANSPORTE37,13,15470,27.0,61,0,1,0,1,0,0
58,14,TRANSPORTE37,13,15790,27.0,61,0,1,0,1,0,0
222,14,TRANSPORTE37,13,15560,27.0,3,0,1,0,0,1,0
57,14,TRANSPORTE37,13,15010,27.0,61,0,1,0,1,0,0
57,14,TRANSPORTE37,13,13230,27.0,61,0,1,0,1,0,0
137,14,TRANSPORTE37,13,2700,27.0,61,0,1,0,0,1,0
57,14,TRANSPORTE37,13,7980,27.0,61,0,1,0,1,0,0
63,14,TRANSPORTE37,13,9000,27.0,3,0,1,0,1,0,0
39,14,TRANSPORTE37,13,12820,24.5,61,0,1,0,1,0,0
123,14,TRANSPORTE59,5,25220,54.0,13,0,1,0,1,0,0
123,14,TRANSPORTE59,5,25220,54.0,13,0,1,0,1,0,0
200,14,TRANSPORTE59,5,27830,54.0,13,0,1,0,0,1,0
84,14,TRANSPORTE59,5,39150,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE59,5,39910,54.0,61,0,1,0,0,1,0
137,14,TRANSPORTE59,5,31510,54.0,61,0,1,0,0,1,0
266,14,TRANSPORTE59,5,39350,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE59,5,30610,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE59,5,39810,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE59,5,30070,54.0,61,0,1,0,0,1,0
44,14,TRANSPORTE59,5,39540,54.0,3,0,1,0,1,0,0
